Name,Price,Date,Time
Предуктал ОД 80 мг №30 капс. с пролонг.высвоб.,5 970 ₸ 5 553 ₸,2024-05-06,17:32:54
Ревматол №30 табл.,10 460 ₸ 9 728 ₸,2024-05-06,17:32:54
Осельтамивир NOBEL® 75 мг №10 капс.,6 090 ₸ 5 664 ₸,2024-05-06,17:32:54
ВитаВит kids D3 с малиновым вкусом 400 МЕ №60 табл.жев.,4 840 ₸ 4 502 ₸,2024-05-06,17:32:54
Марисоль imuno 50 мл спрей д/носа с сульфатом цинка,1 680 ₸ 1 563 ₸,2024-05-06,17:32:54
Азитромицин 500 мг №3 табл.п.п.о.,1 350 ₸ 1 256 ₸,2024-05-06,17:32:54
Генеролон 2% 60 мл спрей д/наружного прим.,3 590 ₸ 3 339 ₸,2024-05-06,17:32:54
Эстидерм-ТК раствор для наружного применения 10 мг/мл 20 мл,3 760 ₸ 3 497 ₸,2024-05-06,17:32:54
Персен №40 табл.п.о.,3 490 ₸ 3 246 ₸,2024-05-06,17:32:54
Скин-кап 1% 150 мл шамп.,8 750 ₸ 8 138 ₸,2024-05-06,17:32:54
Селтавир 75 мг №10 капс.,3 840 ₸ 3 572 ₸,2024-05-06,17:32:54
Мультизан® Феррум 12 мг №30 табл.дисперг.,5 690 ₸ 5 292 ₸,2024-05-06,17:32:54
Кванил 1000 мг/4 мл №10 р-р для в/в. и в/м. введения в амп.,6 980 ₸ 6 492 ₸,2024-05-06,17:32:54
Лидин - DF 30 мл спрей наружн.,1 490 ₸ 1 386 ₸,2024-05-06,17:32:54
Линкас Плющ 120 мл сироп,1 480 ₸ 1 377 ₸,2024-05-06,17:32:54
Повидон-Йод-DF 100 мл р-р д/наружного и местн примен,720 ₸ 670 ₸,2024-05-06,17:32:54
Дентора 20 г №1 гель стоматологический,1 670 ₸ 1 554 ₸,2024-05-06,17:32:54
Прексетил ДР 10 мг/10 мг №30 табл.,5 990 ₸ 5 571 ₸,2024-05-06,17:32:54
Актовегин 40 мг/мл 2 мл №25 раствор для инъекций в ампулах,6 990 ₸ 6 501 ₸,2024-05-06,17:32:54
Вирупринол 50 мг/мл 120 мл сироп,2 825 ₸ 2 260 ₸,2024-05-06,17:32:54
Алигра №14 капс.,4 720 ₸ 4 390 ₸,2024-05-06,17:32:54
Максилак синбиотик №10 капс.,2 820 ₸ 2 538 ₸,2024-05-06,17:32:54
Нормомед®  сироп 120 мл,2 750 ₸ 2 558 ₸,2024-05-06,17:32:54
Сульфасалазин-ЕН 500 мг №50 табл.п.о.,3 990 ₸ 3 711 ₸,2024-05-06,17:32:57
Травазол 15 г крем,4 490 ₸ 4 176 ₸,2024-05-06,17:32:57
"Офломил 5% 2,5 мл лак д/ногтей",7 430 ₸ 6 910 ₸,2024-05-06,17:32:57
Флориоза №10 саше-пакеты,3 435 ₸ 3 195 ₸,2024-05-06,17:32:57
Персен ночной №20 капс.,3 790 ₸ 3 525 ₸,2024-05-06,17:32:57
Плантомуцил 5 г №30 пак. (псиллиум+слива),4 120 ₸ 3 832 ₸,2024-05-06,17:32:57
Сульсен Мите 150 мл шампунь сульсеновый против перхоти,1 540 ₸ 1 433 ₸,2024-05-06,17:32:57
Флексотрон КЛАССИК 1% 10 мг/мл 2 мл имплантат вязкоэластичный стерильный для внутрисуставных инъекций,17 380 ₸ 16 164 ₸,2024-05-06,17:32:57
Голд Рэй №10 капс.,6 990 ₸ 6 501 ₸,2024-05-06,17:32:57
Нормомед® 500 мг №50 табл.,4 750 ₸ 4 418 ₸,2024-05-06,17:32:57
Долгит 150 г крем,3 390 ₸ 3 153 ₸,2024-05-06,17:32:57
Ферталь Сэлтфар Детский 15 мл №6 жидк. флак.,4 450 ₸ 4 139 ₸,2024-05-06,17:32:57
Солпадеин Актив №12 табл.раствор.,1 450 ₸ 1 349 ₸,2024-05-06,17:32:57
АндроДоз 503 мг №60 капс.,6 090 ₸ 5 664 ₸,2024-05-06,17:32:57
Фурацилин 20 мг №10 пакет для приготовления р-ра,740 ₸ 689 ₸,2024-05-06,17:32:57
"Мелоксикам-Тева 7,5 мг №20 табл.",1 720 ₸ 1 600 ₸,2024-05-06,17:32:57
Бриллиантовый зеленый раствор спиртовой 20 мл,150 ₸ 140 ₸,2024-05-06,17:32:57
Моксилен 250 мг №20 капс.,1 340 ₸ 1 247 ₸,2024-05-06,17:32:57
"Дексаметазон 0,1% 10 мл капли глазн.",450 ₸ 419 ₸,2024-05-06,17:32:57
Амитриптилин-ТК 25 мг №50 табл.п.о.,540 ₸ 503 ₸,2024-05-06,17:32:57
Флукап 6 мг/мл  13 г пор.д/сусп.,3 690 ₸ 3 432 ₸,2024-05-06,17:32:57
"ДУОСЛИМ УТРО 0,4 г №30 капс.",2 240 ₸ 2 084 ₸,2024-05-06,17:32:57
Гелмадол 200 мг №2 табл.п.п.о.,2 820 ₸ 2 623 ₸,2024-05-06,17:32:57
Вобилон 80 мг №30 капс.,3 050 ₸ 2 837 ₸,2024-05-06,17:32:57
"Алтея 100 мл сироп с 3-х лет ""Алтайские травы""",560 ₸ 521 ₸,2024-05-06,17:32:57
Адемта 400 мг №20 табл.п.о.раствор./кишечн.,12 990 ₸ 12 081 ₸,2024-05-06,17:32:57
Цефавора® 50 мл капли,4 840 ₸ 4 502 ₸,2024-05-06,17:32:57
Вода для инъекций 5 мл №5 жидк.д/ин.,520 ₸ 484 ₸,2024-05-06,17:32:57
Допрокин 10 мг №20 табл.,2 740 ₸ 2 549 ₸,2024-05-06,17:32:57
ТемпоФЕН 200 мг/5 мл 100 г суспензия для приема внутрь,1 390 ₸ 1 293 ₸,2024-05-06,17:32:57
"L-Цет 2,5 мг/5 мл 100 мл сироп",2 735 ₸ 2 544 ₸,2024-05-06,17:32:57
Лорнадо 8 мг №1+1 пор.д/р-ра д/ин.флак.,2 930 ₸ 2 725 ₸,2024-05-06,17:32:57
Нормомед® 240 мл сироп,4 150 ₸ 3 860 ₸,2024-05-06,17:33:00
Линкас лор со вкусом апельсина №16 табл.,880 ₸ 819 ₸,2024-05-06,17:33:00
Реосорбилакт 200 мл р-р д/инф.,2 830 ₸ 2 632 ₸,2024-05-06,17:33:00
Овсяное молочко с тыквой 150 г пор.,490 ₸ 456 ₸,2024-05-06,17:33:00
"Феназепам® 0,5 мг №50 табл.дисперг. в полости рта",3 415 ₸ 3 176 ₸,2024-05-06,17:33:00
Ибупрофен-Акос 400 мг №20 табл.п.п.о.,390 ₸ 363 ₸,2024-05-06,17:33:00
Гепарин-Индар 5000 МЕ/мл 5мл №5 р-р д/ин.,8 250 ₸ 7 673 ₸,2024-05-06,17:33:00
"Подорожника 100 мл сироп с 3-х лет ""Алтайские травы""",725 ₸ 675 ₸,2024-05-06,17:33:00
Этодин Дуо 500 мг/8 мг №14 табл.п.п.о.,3 555 ₸ 3 307 ₸,2024-05-06,17:33:00
Калий + магний форте эвалар №60 табл.,2 490 ₸ 2 316 ₸,2024-05-06,17:33:00
Кызыл Май 30 мл масло полифитовое,980 ₸ 912 ₸,2024-05-06,17:33:00
Фамвиталь Смарт №90 капс.,12 120 ₸ 11 272 ₸,2024-05-06,17:33:00
"ДУОСЛИМ ВЕЧЕР 0,3 г №30 капс.",2 240 ₸ 2 084 ₸,2024-05-06,17:33:00
Энтерожермина® Форте 4 млрд/5мл №5 суспензия для приема внутрь,2 960 ₸ 2 753 ₸,2024-05-06,17:33:00
Момейд 15 г мазь в тубе,670 ₸ 624 ₸,2024-05-06,17:33:00
Меновазин 50 мл раствор для наружного применения,480 ₸ 447 ₸,2024-05-06,17:33:00
Аскорил Экспекторант без сахара 200 мл р-р для приема внутрь,3 990 ₸ 3 711 ₸,2024-05-06,17:33:00
Дивагестия 2 мг №28 табл.,7 470 ₸ 6 948 ₸,2024-05-06,17:33:00
Стопангин - Плюс - Тева №20 табл.д/рассас.,2 060 ₸ 1 916 ₸,2024-05-06,17:33:00
Симеспасмил №40 капс.,2 880 ₸ 2 679 ₸,2024-05-06,17:33:00
Полисорб МП 12 г пор.д/сусп. для приема внутрь,1 780 ₸ 1 656 ₸,2024-05-06,17:33:00
Альбувен 20% 100 мл р-р д/инф.фл.,32 390 ₸ 30 123 ₸,2024-05-06,17:33:00
"Моксонидин Ксантис 0,2 мг №30 табл.п.п.о.",2 080 ₸ 1 935 ₸,2024-05-06,17:33:00
"Токсивенол 150 мг/1,5 мг №10 р-р д/ин.",9 190 ₸ 8 547 ₸,2024-05-06,17:33:00
Нейромультивит 2 мл №10 р-р д/ин.,3 620 ₸ 3 367 ₸,2024-05-06,17:33:00
Ацетилцистеин-Тева 600 мг №20 табл.шип.,4 440 ₸ 4 130 ₸,2024-05-06,17:33:00
Ацемед 100 мг №10 пор.д/р-ра для приема внутрь,830 ₸ 772 ₸,2024-05-06,17:33:00
Ацемед 600 мг №10 пор.д/р-ра для приема внутрь,1 880 ₸ 1 749 ₸,2024-05-06,17:33:00
Имастон 1 г №30 табл.п.о.,9 495 ₸ 8 831 ₸,2024-05-06,17:33:00
Клопидогрель-Тева 75 мг №30 табл.п.п.о.,13 990 ₸ 13 011 ₸,2024-05-06,17:33:00
Прегабалин-Рихтер 150 мг №14 капс.,4 020 ₸ 3 739 ₸,2024-05-06,17:33:00
Орадро 125 мг/5 мл №1 суспензия для приема внутрь,3 660 ₸ 3 404 ₸,2024-05-06,17:33:00
"Моксонидин Ксантис 0,4 мг №30 табл.п.п.о.",3 100 ₸ 2 883 ₸,2024-05-06,17:33:03
Тадалекс 20 мг №4 табл.п.о.,11 955 ₸ 11 119 ₸,2024-05-06,17:33:03
Витажиналь Мама №30 капс.,6 120 ₸ 5 692 ₸,2024-05-06,17:33:03
Долгит® 100 г гель,2 730 ₸ 2 539 ₸,2024-05-06,17:33:03
Бритосопт 5 мл капли глазн.,4 250 ₸ 3 953 ₸,2024-05-06,17:33:03
Долгит® 50 г гель,1 710 ₸ 1 591 ₸,2024-05-06,17:33:03
"Fidialeye Redox офтальм. р-р с гипромеллозой, липоевой кислотой и аминокислотами 10 мл",6 590 ₸ 6 129 ₸,2024-05-06,17:33:03
Кызыл Май 30 мл масло полифитовое с механическим распылителем,1 195 ₸ 1 112 ₸,2024-05-06,17:33:03
Ганатон 50 мг №40 табл.п.п.о.,4 830 ₸ 4 492 ₸,2024-05-06,17:33:03
Линкас лор со вкусом меда и лимона №16 табл.,870 ₸ 810 ₸,2024-05-06,17:33:03
Кванил 100 мг/1 мл 30 мл р-р для приема внутрь,4 465 ₸ 4 153 ₸,2024-05-06,17:33:03
Бензилпенициллин 1 млн. ЕД №50 пор. д/ин.фл.,3 365 ₸ 3 130 ₸,2024-05-06,17:33:03
Глицин Форте 300 мг №60+20 табл.,1 450 ₸ 1 349 ₸,2024-05-06,17:33:03
Фурацилин авексима 20 мг №10 табл.шип. для приг. р-ра для местн и наружного прим.,970 ₸ 903 ₸,2024-05-06,17:33:03
Тримедат® форте 300 мг №60 табл.,12 485 ₸ 11 612 ₸,2024-05-06,17:33:03
ГЛИЦ для взрослых 2500 мг №12 супп.рект.,2 270 ₸ 2 112 ₸,2024-05-06,17:33:03
Канизон Плюс 15 г №1 крем д/наружного прим.,3 360 ₸ 3 125 ₸,2024-05-06,17:33:03
ГрипГо №10 табл.,715 ₸ 665 ₸,2024-05-06,17:33:03
Ибупрофен NOBEL® 100 мг/5 мл 100 мл сусп. со вкусом клубники,1 340 ₸ 1 247 ₸,2024-05-06,17:33:03
"Ле-Карнита (L-карнитин 2,0 г/аргинин 0,2 г.) 10 мл №10 флаконы",6 420 ₸ 5 971 ₸,2024-05-06,17:33:03
Ретибиол №30 капс.,9 250 ₸ 8 603 ₸,2024-05-06,17:33:03
Повидон-Йод-DF 50 мл р-р д/наружного и местн примен,490 ₸ 456 ₸,2024-05-06,17:33:03
"ГриппФри фито ""лимон-имбирь"" №10 саше-пакеты",1 950 ₸ 1 814 ₸,2024-05-06,17:33:03
Климонорм №21 драже,5 690 ₸ 5 292 ₸,2024-05-06,17:33:03
911 серия Луковый 150 мл бальзам от вып. волос,1 080 ₸ 1 005 ₸,2024-05-06,17:33:03
A-Derma Dermalibour CICA+ 50 мл крем восстанавлив. д/детей и взрослых (4291),4 530 ₸ 4 213 ₸,2024-05-06,17:33:03
"Неотрависил со вкусом апельсина 2,5 г №24 пастилки",1 790 ₸ 1 665 ₸,2024-05-06,17:33:03
Парацетамол 500 мг №10 табл.,140 ₸ 131 ₸,2024-05-06,17:33:03
Ацемед 200 мг №10 пор.д/р-ра для приема внутрь,990 ₸ 921 ₸,2024-05-06,17:33:03
Полиоксидоний 6 мг/мл  №5 р-р для в/в. и в/м. введения в амп.,10 470 ₸ 9 738 ₸,2024-05-06,17:33:03
Мардозия 5 мл капли глазн.,4 150 ₸ 3 860 ₸,2024-05-06,17:33:03
Сорбилакт 200 мл р-р д/инф.,3 510 ₸ 3 265 ₸,2024-05-06,17:33:03
Декатилен №40 табл.д/рассас.,5 150 ₸ 4 790 ₸,2024-05-06,17:33:06
Риноцил 15 мл капли наз.,3 690 ₸ 3 432 ₸,2024-05-06,17:33:06
"Карандаш для ароматерапии ""103 помощь"" 1,3 г",990 ₸ 921 ₸,2024-05-06,17:33:06
"Сонекс 7,5 мг №30 табл.п.о.",2 490 ₸ 2 316 ₸,2024-05-06,17:33:06
"Неотрависил со вкусом меда и лимона 2,5 г №24 пастилки",1 770 ₸ 1 647 ₸,2024-05-06,17:33:06
Рыбий жир Меллер с лимонным вкусом 250 мл жидк. флак.,6 835 ₸ 6 357 ₸,2024-05-06,17:33:06
Кавинтон® комфорте 10 мг №30 табл.дисперг. в полости рта,2 690 ₸ 2 502 ₸,2024-05-06,17:33:06
Толкимадо 1 мл №5 раствор для инъекций в ампулах,3 150 ₸ 2 930 ₸,2024-05-06,17:33:06
Перцовый перфорированный Bioplatax® №1 пластырь,80 - 170 ₸,2024-05-06,17:33:06
Ибуфлекс 60 мг №10 супп.рект.,1 820 ₸ 1 693 ₸,2024-05-06,17:33:06
Дестан 30 мл капли,5 990 ₸ 5 571 ₸,2024-05-06,17:33:06
Волкизи №30 табл.,5 165 ₸ 4 804 ₸,2024-05-06,17:33:06
Индол Форте №60 капс.,6 390 ₸ 5 943 ₸,2024-05-06,17:33:06
Орнимед 500 мг №20 табл.п.о.,3 775 ₸ 3 511 ₸,2024-05-06,17:33:06
Ибупрофен Форте NOBEL® 200 мг/5 мл 100 мл сусп. со вкусом клубники,1 690 ₸ 1 572 ₸,2024-05-06,17:33:06
Эрбинол 250 мг №14 табл.,5 190 ₸ 4 827 ₸,2024-05-06,17:33:06
"Пустырник Форте 0,55 г №40+20 табл.",1 390 ₸ 1 293 ₸,2024-05-06,17:33:06
"Бадяга ""103 помощь"" 75 мл крем-бальзам для тела",690 ₸ 642 ₸,2024-05-06,17:33:06
"Бальзам Косметический на основе эфирных масел ""103 помощь"" 4 г",690 ₸ 642 ₸,2024-05-06,17:33:06
Ривароксабан NOBEL® 20 мг №30 табл.п.п.о.,17 860 ₸ 16 610 ₸,2024-05-06,17:33:06
Серрата™ 10 мг №30 табл.,2 920 ₸ 2 716 ₸,2024-05-06,17:33:06
Эзолес 40 мг №1 лиофилизат для приготовления раствора для в/в введения,1 730 ₸ 1 609 ₸,2024-05-06,17:33:06
Эрбинол 10 мг/г 30 г крем д/наружного прим.,2 970 ₸ 2 763 ₸,2024-05-06,17:33:06
Венарус 2% 100 г гель в тубе,3 770 ₸ 3 393 ₸,2024-05-06,17:33:06
"Флутинекс 50 мкг/доза, 14.5 г №1 спрей наз.",3 850 ₸ 3 581 ₸,2024-05-06,17:33:06
"Фозикард Н-Тева 20 мг/12,5 мг №28 табл.",3 140 ₸ 2 921 ₸,2024-05-06,17:33:06
"Железо хелат 0,25 г №60 капс.",3 840 ₸ 3 572 ₸,2024-05-06,17:33:06
Ноофен 500 мг №24 капс.,9 180 ₸ 8 538 ₸,2024-05-06,17:33:06
"Натрия хлорид DF 0,9%/5 мл №10 раствор для инъекций в ампулах",440 ₸ 410 ₸,2024-05-06,17:33:06
Нозейлин 15 мл капли глазн./наз.,1 370 ₸ 1 275 ₸,2024-05-06,17:33:06
Риноцил 10 мл спрей,3 530 ₸ 3 283 ₸,2024-05-06,17:33:06
Солфин 10 мг №30 табл.п.п.о.,4 380 ₸ 4 074 ₸,2024-05-06,17:33:06
Мукалтин 100 мл сироп от кашля,1 090 ₸ 1 014 ₸,2024-05-06,17:33:08
Лаваль-Сэлтфар для укреп.волос и ногтей №30 капс.,4 850 ₸ 4 511 ₸,2024-05-06,17:33:08
"Натрия хлорид DF 0,9%/10 мл №10 раствор для инъекций в ампулах",590 ₸ 549 ₸,2024-05-06,17:33:08
Феброфид 100 мг/2 мл №10 р-р для в/в. и в/м. введения в амп.,3 890 ₸ 3 618 ₸,2024-05-06,17:33:08
Лазолван® Макс 75 мг №10 капс. с пролонг.высвоб.,2 460 ₸ 2 288 ₸,2024-05-06,17:33:08
Тансифа® 16 мг / 5 мг №28 табл.,2 380 ₸ 2 214 ₸,2024-05-06,17:33:08
"Рыбий жир Меллер с фруктовым вкусом, 250 мл жидк. флак.",6 835 ₸ 6 357 ₸,2024-05-06,17:33:08
Комфодерм 0.1% 30 г мазь,4 450 ₸ 4 139 ₸,2024-05-06,17:33:08
Персен ночной №20 капс. (Акция 1+1),3 570 ₸ 3 321 ₸,2024-05-06,17:33:08
Перцовый №1 пластырь,250 ₸,2024-05-06,17:33:08
Лоробен 200 мл №1 раствор д/полоскания,2 240 ₸ 2 084 ₸,2024-05-06,17:33:08
Natrol Омега-3 Рыбий жир 1000 мг №60 капс.,5 760 ₸ 5 357 ₸,2024-05-06,17:33:08
Тразесил со вкусом мяты №12 леденцы,745 ₸ 693 ₸,2024-05-06,17:33:08
Алмонт 10 10 мг №28 табл.п.п.о.,5 395 ₸ 5 018 ₸,2024-05-06,17:33:08
ПК-Мерц 100 мг №30 табл.п.п.о.,4 490 ₸ 4 176 ₸,2024-05-06,17:33:08
Фитолизин COMPLEX 100 г паста для приема внутрь,2 850 ₸ 2 651 ₸,2024-05-06,17:33:08
Мукоплант с подорожником 100 мл сироп от кашля,1 370 ₸ 1 275 ₸,2024-05-06,17:33:08
